,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year,building_address,location,latitude,longitude
3475,3450000,2006-04-23, Ejerlejlighed ,33173,3,104,1966,Østerbrogade 43 København Ø,"43, Østerbrogade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.700584,12.577158
3476,540000,2000-06-14, Ejerlejlighed ,13171,1,41,1966,Østerbrogade 43 København Ø,"43, Østerbrogade, Indre Østerbro, Østerbro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.700584,12.577158
3477,2550000,2006-04-23, Ejerlejlighed ,31098,4,82,1900,Kronborggade 24 København N,"24, Kronborggade, Nørrebrogade Kronborggade jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.692772,12.543169
3478,691700,1997-05-07, Ejerlejlighed ,8756,3,79,1900,Kronborggade 24 København N,"24, Kronborggade, Nørrebrogade Kronborggade jagtvej, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.692772,12.543169
3479,3180000,2006-04-23, Ejerlejlighed ,18488,5,172,1989,Rentemestervej 21A København NV,,,
3480,3195000,2006-03-14, Ejerlejlighed ,18576,1,172,1989,Rentemestervej 21A København NV,,,
3481,94000,2006-04-23, Villa ,783,4,120,1940,Hf. Kalvebod 28 København SV,,,
3482,4195000,2006-04-24, Ejerlejlighed ,36798,3,114,2002,Wildersgade 5 København K,"5, Wildersgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1408, Danmark",55.671583,12.587237
3483,3500000,2007-11-06, Ejerlejlighed ,30973,3,113,2002,Wildersgade 5 København K,"5, Wildersgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1408, Danmark",55.671583,12.587237
3484,1350000,2007-11-15, Ejerlejlighed ,12500,3,108,2002,Wildersgade 5 København K,"5, Wildersgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1408, Danmark",55.671583,12.587237
3485,3952409,2001-03-20, Ejerlejlighed ,25015,4,158,2002,Wildersgade 5 København K,"5, Wildersgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1408, Danmark",55.671583,12.587237
3486,2545000,2006-04-24, Rækkehus ,20524,4,124,2005,Digevej 80 København S,"80, Digevej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.646109,12.586494
3487,2445000,2006-04-24, Rækkehus ,20375,4,120,2005,Digevej 70 København S,"70, Digevej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.646042,12.587018
3488,2550000,2005-11-27, Ejerlejlighed ,27419,1,93,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3489,1825000,2005-08-11, Ejerlejlighed ,16898,1,108,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3490,2700000,2007-10-17, Ejerlejlighed ,22689,1,119,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3491,2900000,2006-07-19, Ejerlejlighed ,25217,1,115,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3492,2245000,2007-11-17, Ejerlejlighed ,19522,1,115,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3493,2250000,2007-08-12, Ejerlejlighed ,19912,1,113,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3494,1393500,2007-06-04, Ejerlejlighed ,10802,1,129,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3495,2680000,2007-07-03, Ejerlejlighed ,23304,1,115,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3496,1800000,2005-06-30, Ejerlejlighed ,19565,1,92,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3497,2100000,2005-05-30, Ejerlejlighed ,18261,1,115,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3498,1725000,2005-06-01, Ejerlejlighed ,18750,1,92,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3499,2100000,2005-05-25, Ejerlejlighed ,17797,3,118,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3500,3250000,2005-05-25, Ejerlejlighed ,21382,5,152,2005,Ørestads Boulevard 57A København S,"57A, Ørestads Boulevard, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.634438,12.582247
3501,1430000,2005-11-27, Villa ,12017,5,119,1985,Rubingangen 51 København S,"51, Rubingangen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.645816,12.587699
3502,2195000,2005-11-28, Ejerlejlighed ,33769,2,65,1909,Mathildevej 14A Frederiksberg,"14A, Mathildevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.675761,12.517267
3503,460000,1995-07-19, Ejerlejlighed ,6970,2,66,1909,Mathildevej 14A Frederiksberg,"14A, Mathildevej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.675761,12.517267
3504,2695000,2005-11-28, Ejerlejlighed ,32866,3,82,1895,Forhåbningsholms Alle 15 Frederiksberg C,"15, Forhåbningsholms Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1904, Danmark",55.675912,12.549994
3505,1599000,2005-11-29, Ejerlejlighed ,28554,2,56,1935,Skaffervej 11 København NV,,,
3506,2695000,2005-11-29, Ejerlejlighed ,18333,3,147,1903,H.C. Andersens Boulevard 40 København V,"40, H.C. Andersens Boulevard, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1553, Danmark",55.671868,12.574943
3507,3025000,2005-11-23, Ejerlejlighed ,20578,3,147,1903,H.C. Andersens Boulevard 40 København V,"40, H.C. Andersens Boulevard, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1553, Danmark",55.671868,12.574943
3508,4249438,2006-09-01, Ejerlejlighed ,25754,4,165,1903,H.C. Andersens Boulevard 40 København V,"40, H.C. Andersens Boulevard, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1553, Danmark",55.671868,12.574943
3509,595000,2005-11-29, Ejerlejlighed ,7256,4,82,1904,Esbern Snares Gade 6 København V,"6, Esbern Snares Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1725, Danmark",55.665843,12.553722
3510,1200000,2000-10-10, Ejerlejlighed ,14634,3,82,1904,Esbern Snares Gade 6 København V,"6, Esbern Snares Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1725, Danmark",55.665843,12.553722
3511,391430,1996-08-04, Ejerlejlighed ,6749,2,58,1904,Esbern Snares Gade 6 København V,"6, Esbern Snares Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1725, Danmark",55.665843,12.553722
3512,1350000,2001-06-02, Ejerlejlighed ,16463,3,82,1904,Esbern Snares Gade 6 København V,"6, Esbern Snares Gade, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1725, Danmark",55.665843,12.553722
3513,3500000,2005-11-30, Ejerlejlighed ,30435,3,115,1799,Lavendelstræde 17A København K,"17A, Lavendelstræde, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1462, Danmark",55.676092,12.571469
3514,3519191,2005-11-30, Ejerlejlighed ,31993,4,110,1955,Nimbusparken 13 Frederiksberg,"13, Nimbusparken, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68081700000001,12.515736
3515,3756449,2006-02-08, Ejerlejlighed ,34150,4,110,1955,Nimbusparken 13 Frederiksberg,"13, Nimbusparken, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68081700000001,12.515736
3516,2072936,2005-11-30, Ejerlejlighed ,26921,3,77,1932,Wagnersvej 6 København SV,,,
3517,1968000,2006-04-28, Ejerlejlighed ,25558,3,77,1932,Wagnersvej 6 København SV,,,
3518,2500000,2005-11-30, Ejerlejlighed ,28736,4,87,1889,Nyelandsvej 5 Frederiksberg,"5, Nyelandsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68212800000001,12.533651
3519,1317500,2005-03-15, Ejerlejlighed ,15144,4,87,1889,Nyelandsvej 5 Frederiksberg,"5, Nyelandsvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.68212800000001,12.533651
3520,2850000,2005-11-30, Rækkehus ,39041,3,73,1942,Syriensvej 29 København S,"29, Syriensvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.649768,12.622932
3521,5250000,2005-12-01, Ejerlejlighed ,30172,6,174,1971,Johannes V. Jensens Alle 46 Frederiksberg,"46, Johannes V. Jensens Alle, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.671453,12.498735
3522,3475000,2002-01-22, Ejerlejlighed ,17375,6,200,1971,Johannes V. Jensens Alle 46 Frederiksberg,"46, Johannes V. Jensens Alle, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.671453,12.498735
3523,890000,2005-12-01, Ejerlejlighed ,20227,2,44,1668,Strandgade 8D København K,"8D, Strandgade, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1401, Danmark",55.67292800000001,12.588845
3524,2395000,2005-12-01, Ejerlejlighed ,24948,3,96,1861,Porcelænshaven 2B Frederiksberg,"2B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67931700000001,12.52329
3525,2495000,2005-11-13, Ejerlejlighed ,23990,3,104,1861,Porcelænshaven 2B Frederiksberg,"2B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67931700000001,12.52329
3526,2495000,2005-09-22, Ejerlejlighed ,24950,3,100,1861,Porcelænshaven 2B Frederiksberg,"2B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67931700000001,12.52329
3527,2595000,2005-09-22, Ejerlejlighed ,25950,3,100,1861,Porcelænshaven 2B Frederiksberg,"2B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67931700000001,12.52329
3528,3775000,2005-09-22, Ejerlejlighed ,25507,4,148,1861,Porcelænshaven 2B Frederiksberg,"2B, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67931700000001,12.52329
3529,2832758,2005-12-02, Ejerlejlighed ,34972,2,81,2008,Kenny Drews Vej 77 København SV,,,
3530,5375000,2005-12-02, Ejerlejlighed ,31250,5,172,1904,Sankt Thomas Alle 3 Frederiksberg C,"3, Sankt Thomas Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1824, Danmark",55.674153,12.546809
3531,2995000,2002-10-30, Ejerlejlighed ,18152,5,165,1904,Sankt Thomas Alle 3 Frederiksberg C,"3, Sankt Thomas Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1824, Danmark",55.674153,12.546809
3532,2950000,2001-05-30, Ejerlejlighed ,17879,6,165,1904,Sankt Thomas Alle 3 Frederiksberg C,"3, Sankt Thomas Alle, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 1824, Danmark",55.674153,12.546809
3533,2650000,2005-12-04, Ejerlejlighed ,31176,3,85,1904,Howitzvej 59 Frederiksberg,"59, Howitzvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680155000000006,12.524647
3534,3050000,2006-03-19, Ejerlejlighed ,35882,3,85,1904,Howitzvej 59 Frederiksberg,"59, Howitzvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680155000000006,12.524647
3535,448000,1997-07-28, Ejerlejlighed ,6588,2,68,1904,Howitzvej 59 Frederiksberg,"59, Howitzvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680155000000006,12.524647
3536,2085000,2006-05-31, Ejerlejlighed ,30662,2,68,1904,Howitzvej 59 Frederiksberg,"59, Howitzvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680155000000006,12.524647
3537,1570000,2004-05-05, Ejerlejlighed ,18471,3,85,1904,Howitzvej 59 Frederiksberg,"59, Howitzvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.680155000000006,12.524647
3538,4520000,2005-12-04, Ejerlejlighed ,40357,3,112,1908,Halmtorvet 29A København V,"29A, Halmtorvet, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1700, Danmark",55.66811800000001,12.556575
3539,3045000,2006-07-25, Ejerlejlighed ,30758,2,99,1908,Halmtorvet 29A København V,"29A, Halmtorvet, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1700, Danmark",55.66811800000001,12.556575
3540,3550000,2005-12-04, Ejerlejlighed ,36598,3,97,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3541,3750000,2006-04-05, Ejerlejlighed ,38265,3,98,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3542,3622440,2003-02-10, Ejerlejlighed ,28980,4,125,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3543,1990959,2002-11-28, Ejerlejlighed ,20316,3,98,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3544,4145000,2006-09-04, Ejerlejlighed ,32897,2,126,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3545,3395000,2003-01-08, Ejerlejlighed ,27602,4,123,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3546,3500000,2006-02-21, Ejerlejlighed ,35714,3,98,2002,Islands Brygge 65 København S,"65, Islands Brygge, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.662144,12.571804
3547,2000000,2005-12-04, Ejerlejlighed ,23529,3,85,1936,Englandsvej 38A København S,"38A, Englandsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65486,12.603295
3548,754000,2001-01-04, Ejerlejlighed ,12567,2,60,1936,Englandsvej 38A København S,"38A, Englandsvej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65486,12.603295
3549,3325000,2005-12-05, Ejerlejlighed ,23921,5,139,1903,H.C. Andersens Boulevard 40A København V,"40A, H.C. Andersens Boulevard, Kødbyen, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 1553, Danmark",55.671798,12.574868
3550,3095530,2005-12-05, Ejerlejlighed ,31913,3,97,2008,Kenny Drews Vej 89 København SV,,,
3551,3246947,2005-11-24, Ejerlejlighed ,32148,3,101,2008,Kenny Drews Vej 89 København SV,,,
3552,3095000,2005-11-25, Ejerlejlighed ,31582,3,98,2008,Kenny Drews Vej 89 København SV,,,
3553,2250000,2005-12-05, Ejerlejlighed ,40179,2,56,1926,Vibekegade 22 København Ø,"22, Vibekegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.705126,12.555851
3554,200000,1995-09-11, Ejerlejlighed ,2740,3,73,1926,Vibekegade 22 København Ø,"22, Vibekegade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2100, Danmark",55.705126,12.555851
3555,3525000,2005-12-05, Ejerlejlighed ,48958,2,72,1886,Peblinge Dossering 20 København N,"20, Peblinge Dossering, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.685763,12.560763
3556,1649800,2002-03-14, Ejerlejlighed ,23237,3,71,1886,Peblinge Dossering 20 København N,"20, Peblinge Dossering, Kødbyen, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.685763,12.560763
3557,841500,2005-12-06, Ejerlejlighed ,13357,2,63,1932,Caprivej 1 København S,"1, Caprivej, Christianshavn, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.660907,12.621083
3558,862356,2005-12-06, Ejerlejlighed ,16271,2,53,1935,Krogerupgade 49 København N,"49, Krogerupgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696218,12.540512
3559,1270000,2005-03-07, Ejerlejlighed ,24423,2,52,1935,Krogerupgade 49 København N,"49, Krogerupgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696218,12.540512
3560,1685000,2005-09-05, Ejerlejlighed ,31792,2,53,1935,Krogerupgade 49 København N,"49, Krogerupgade, Nørrebro, København, Københavns Kommune, Region Hovedstaden, 2200, Danmark",55.696218,12.540512
3561,6995000,2005-12-06, Villa ,40434,6,173,1934,Hoffmeyersvej 33 Frederiksberg,"33, Hoffmeyersvej, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.675975,12.503749
3562,378968,2005-12-07, Ejerlejlighed ,6767,2,56,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3563,965000,2004-01-13, Ejerlejlighed ,18558,2,52,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3564,683600,2000-10-11, Ejerlejlighed ,12207,2,56,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3565,1835000,2005-02-04, Ejerlejlighed ,9175,7,200,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3566,1175000,2007-10-22, Ejerlejlighed ,22170,2,53,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3567,391000,1997-08-26, Ejerlejlighed ,7519,2,52,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3568,1050000,2004-07-15, Ejerlejlighed ,18750,2,56,1934,Cypernsvej 1 København S,"1, Cypernsvej, København, Københavns Kommune, Region Hovedstaden, 2300, Danmark",55.65194,12.616457
3569,3150000,2005-12-08, Ejerlejlighed ,30288,3,104,2006,Porcelænshaven 5G Frederiksberg,"5G, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.677779,12.523571
3570,5195000,2005-12-08, Ejerlejlighed ,33954,5,153,2006,Porcelænshaven 5H Frederiksberg,"5H, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67764200000001,12.523542
3571,6795000,2005-12-19, Ejerlejlighed ,35576,5,191,2006,Porcelænshaven 5H Frederiksberg,"5H, Porcelænshaven, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.67764200000001,12.523542
3572,2895000,2005-12-08, Ejerlejlighed ,35741,3,81,1932,Lyøvej 9 Frederiksberg,"9, Lyøvej, Frederiksberg, Frederiksberg Kommune, Region Hovedstaden, 2000, Danmark",55.682832,12.525009
3573,1152000,2005-12-09, Ejerlejlighed ,16457,2,70,1970,Matthæusgade 48A København V,"48A, Matthæusgade, Sorte Hest, Vesterbro, København, Københavns Kommune, Region Hovedstaden, 1666, Danmark",55.670022,12.547098
