,Unnamed: 0,Address,Sell_price,Date_of_sale,Type,sqm_price,Rooms,m2,Building_year
1385,35," Cypernsvej 1, 4. tv, 2300 København S",378968,2005-12-07, Ejerlejlighed ,6767,2,56,1934
1386,36," Porcelænshaven 5G, 3. th, 2000 Frederiksberg",3150000,2005-12-08, Ejerlejlighed ,30288,3,104,2006
1387,37," Porcelænshaven 5H, 1. tv, 2000 Frederiksberg",5195000,2005-12-08, Ejerlejlighed ,33954,5,153,2006
1388,38," Rosenvængets Sideallé 3, 1. th, 2100 København Ø",4995000,2005-12-08, Ejerlejlighed ,22705,8,220,1901
1389,39," Lyøvej 9, 4. tv, 2000 Frederiksberg",2895000,2005-12-08, Ejerlejlighed ,35741,3,81,1932
1390,40," Porcelænshaven 5A, 2. mf, 2000 Frederiksberg",2495000,2005-12-08, Ejerlejlighed ,28678,2,87,2006
1391,41," Porcelænshaven 5A, 2. th, 2000 Frederiksberg",2895000,2005-12-08, Ejerlejlighed ,29242,3,99,2006
1392,42," Ahornsgade 4, 4. th, 2200 København N",3500000,2005-12-08, Ejerlejlighed ,29167,4,120,1900
1393,43," Porcelænshaven 5A, 1. tv, 2000 Frederiksberg",2795000,2005-12-08, Ejerlejlighed ,26875,3,104,2006
1394,44," Porcelænshaven 5B, 2. mf, 2000 Frederiksberg",2495000,2005-12-08, Ejerlejlighed ,29012,2,86,2006
1395,45," Porcelænshaven 5C, 4. th, 2000 Frederiksberg",4495000,2005-12-08, Ejerlejlighed ,26916,4,167,2006
1396,46," Porcelænshaven 5E, st. th, 2000 Frederiksberg",2795000,2005-12-08, Ejerlejlighed ,22910,3,122,2006
1397,47," Porcelænshaven 5C, 4. tv, 2000 Frederiksberg",3395000,2005-12-08, Ejerlejlighed ,28292,2,120,2006
1398,48," Porcelænshaven 5F, st. tv, 2000 Frederiksberg",2545000,2005-12-08, Ejerlejlighed ,26510,3,96,2006
1399,49," Matthæusgade 48A, 2. 208, 1666 København V",1152000,2005-12-09, Ejerlejlighed ,16457,2,70,1970
1400,0," Nordre Digevej 18, 2300 København S",2295000,2005-08-10, Rækkehus ,19125,4,120,2005
1401,1," Nordre Digevej 22, 2300 København S",2550000,2005-08-10, Rækkehus ,20565,4,124,2005
1402,2," Nordre Digevej 26, 2300 København S",2350000,2005-08-10, Rækkehus ,18952,4,124,2005
1403,3," Nordre Digevej 32, 2300 København S",2395000,2005-08-10, Rækkehus ,19315,4,124,2005
1404,4," Nordre Digevej 42, 2300 København S",2295000,2005-08-10, Rækkehus ,19125,4,120,2005
1405,5," Birkedommervej 11, 4. th, 2400 København NV",1620000,2005-08-10, Ejerlejlighed ,24923,3,65,1933
1406,6," Italiensvej 2, 4. th, 2300 København S",1100000,2005-08-10, Ejerlejlighed ,21569,2,51,1900
1407,7," Ved Volden 5, 2. th, 1425 København K",2600000,2005-08-10, Ejerlejlighed ,28571,3,91,1938
1408,8," Torvegade 23, 4. th, 1400 København K",2995000,2005-08-10, Ejerlejlighed ,26982,4,111,1933
1409,9," Petersborgvej 6, 1. 4, 2100 København Ø",1980000,2005-08-10, Ejerlejlighed ,23855,3,83,1976
1410,10," Overgaden Oven Vandet 30A, 5. th, 1415 København K",2150000,2005-08-11, Ejerlejlighed ,29861,2,72,1882
1411,11," Ørestads Boulevard 57A, 1. 102, 2300 København S",1825000,2005-08-11, Ejerlejlighed ,16898,1,108,2005
1412,12," Svendborggade 14, 2. th, 2100 København Ø",2561000,2005-08-11, Ejerlejlighed ,32013,4,80,1909
1413,13," C.F. Møllers Allé 60, 2. th, 2300 København S",2350200,2005-08-11, Ejerlejlighed ,26407,3,89,2007
1414,14," Ben Websters Vej 146, 3. 1, 2450 København SV",1830000,2005-08-11, Ejerlejlighed ,25775,1,71,2006
1415,15," Tordenskjoldsgade 27, 1. tv, 1055 København K",3650000,2005-08-11, Ejerlejlighed ,18814,4,194,1880
1416,16," Florensvej 8, st. mf, 2300 København S",525000,2005-08-12, Ejerlejlighed ,19444,1,27,1940
1417,17," Horsensgade 8, 4. tv, 2100 København Ø",1035000,2005-08-12, Ejerlejlighed ,16172,2,64,1908
1418,18," C.F. Møllers Allé 60, 2. tv, 2300 København S",2550800,2005-08-12, Ejerlejlighed ,25766,3,99,2007
1419,19," Nordre Frihavnsgade 87, 1. tv, 2100 København Ø",2635000,2005-08-12, Ejerlejlighed ,28956,4,91,1900
1420,20," Edvard Thomsens Vej 17, st. tv, 2300 København S",3595000,2005-08-12, Ejerlejlighed ,23808,3,151,2007
1421,21," Nicolai Eigtveds Gade 36, 1. tv, 1402 København K",6400000,2005-08-12, Ejerlejlighed ,35556,4,180,2000
1422,22," Classensgade 19B, 3. th, 2100 København Ø",4600000,2005-08-13, Ejerlejlighed ,25989,4,177,1909
1423,23," Esromgade 12, 3. tv, 2200 København N",1051756,2005-08-14, Ejerlejlighed ,12672,3,83,1903
1424,24," Hammelstrupvej 31, st. th, 2450 København SV",1315000,2005-08-14, Ejerlejlighed ,11435,3,115,1940
1425,25," Brøndsteds Alle 7, 2. th, 1803 Frederiksberg C",4030000,2005-08-14, Ejerlejlighed ,31000,5,130,1904
1426,26," Nyborggade 18, st. th, 2100 København Ø",1495000,2005-08-15, Ejerlejlighed ,26228,2,57,1903
1427,27," Rebslagervej 19, 3. tv, 2400 København NV",2226051,2005-08-15, Ejerlejlighed ,24462,3,91,2006
1428,28," Valdemarsgade 64, 4. th, 1665 København V",1825000,2005-08-15, Ejerlejlighed ,34434,2,53,1900
1429,29," Gammel Kongevej 72B, 2. tv, 1850 Frederiksberg C",1695000,2005-08-15, Ejerlejlighed ,29224,2,58,1941
1430,30," Nordbanegade 22, 3. tv, 2200 København N",1625000,2005-08-15, Ejerlejlighed ,31863,2,51,1898
1431,31," Ægirsgade 21, 3. tv, 2200 København N",2460000,2005-08-15, Ejerlejlighed ,28276,3,87,1903
1432,32," Hf. Engvang 76, 2300 København S",1500000,2005-08-15, Villa ,15789,4,95,1955
1433,33," C.F. Møllers Allé 38, st. tv, 2300 København S",1928335,2005-08-15, Ejerlejlighed ,21913,2,88,2007
1434,34," Amerika Plads 12, 4. 3, 2100 København Ø",3125000,2005-08-15, Ejerlejlighed ,31250,3,100,2007
1435,35," Åboulevard 50, 2. th, 2200 København N",4500000,2005-08-15, Ejerlejlighed ,21028,7,214,1899
1436,36," Lærkevej 12, 3. th, 2400 København NV",1160000,2005-08-16, Ejerlejlighed ,17846,2,65,1925
1437,37," Ahlefeldtsgade 27, 3. th, 1359 København K",1630000,2005-08-16, Ejerlejlighed ,37045,2,44,1880
1438,38," Ægirsgade 15, 2. th, 2200 København N",1740000,2005-08-16, Ejerlejlighed ,30526,2,57,1903
1439,39," Tværagervej 33, 2300 København S",2157512,2005-08-16, Villa ,29555,3,73,1977
1440,40," C.F. Møllers Allé 40, 8. th, 2300 København S",2545650,2005-08-16, Ejerlejlighed ,27373,2,93,2007
1441,41," Nordre Fasanvej 157, 2. th, 2000 Frederiksberg",1650000,2005-08-16, Ejerlejlighed ,29464,2,56,1904
1442,42," Lighedsvej 9, 2000 Frederiksberg",4452575,2005-08-16, Rækkehus ,26662,6,167,1900
1443,43," Sundholmsvej 111, 3. tv, 2300 København S",1530000,2005-08-16, Ejerlejlighed ,27818,2,55,1939
1444,44," Hf. Engvang 28, 2300 København S",1500000,2005-08-16, Villa ,18750,4,80,1935
1445,45," Carstensgade 9, 1770 København V",2100000,2005-08-17, Rækkehus ,11667,8,180,1887
1446,46," Hedegaardsvej 27, st. tv, 2300 København S",1250000,2005-08-17, Ejerlejlighed ,26042,1,48,1963
1447,47," Godthåbsvej 114, 3. th, 2000 Frederiksberg",2500000,2005-08-17, Ejerlejlighed ,24752,3,101,1929
1448,48," Ribegade 20, 2. th, 2100 København Ø",3795000,2005-08-17, Ejerlejlighed ,28750,3,132,1908
1449,49," Amsterdamvej 1, st. tv, 2300 København S",1900000,2005-08-17, Ejerlejlighed ,23171,4,68,1929
1450,0," Birmavej 8, 2300 København S",1725212,2003-05-23, Rækkehus ,18752,4,92,1943
1451,1," Rosbæksvej 3, st. th, 2100 København Ø",3075000,2003-05-24, Ejerlejlighed ,18981,5,162,1957
1452,2," Husumgade 1, st. 1, 2200 København N",1028000,2003-05-25, Ejerlejlighed ,17133,2,60,1985
1453,3," Ved Linden 3, 5. th, 2300 København S",1095000,2003-05-25, Ejerlejlighed ,17109,2,64,1917
1454,4," Peter Ipsens Allé 1, 5. 23, 2400 København NV",1100000,2003-05-25, Ejerlejlighed ,13924,2,79,1973
1455,5," Forhåbningsholms Alle 11A, 4. th, 1904 Frederiksberg C",2375000,2003-05-26, Ejerlejlighed ,15625,4,152,1883
1456,6," Offenbachsvej 31, st. tv, 2450 København SV",795000,2003-05-26, Ejerlejlighed ,16915,2,47,1936
1457,7," Ørholmgade 2, 3. th, 2200 København N",1140265,2003-05-27, Ejerlejlighed ,20732,2,55,1935
1458,8," Vester Søgade 18, 5. tv, 1601 København V",1000000,2003-05-27, Ejerlejlighed ,9901,2,101,1974
1459,9," Japanvej 20, 2300 København S",2339000,2003-05-27, Villa ,15804,6,148,1936
1460,10," Reykjaviksgade 3, 4. tv, 2300 København S",1775000,2003-05-27, Ejerlejlighed ,19293,3,92,1907
1461,11," Jagtvej 191, 1. th, 2100 København Ø",2125000,2003-05-27, Ejerlejlighed ,16865,4,126,1912
1462,12," Moltkesvej 61, 1. th, 2000 Frederiksberg",1820000,2003-05-27, Ejerlejlighed ,19570,4,93,1949
1463,13," Aksel Møllers Have 30, 3. th, 2000 Frederiksberg",1075000,2003-05-27, Ejerlejlighed ,18534,2,58,1946
1464,14," Johan Kellers Vej 55, 4. tv, 2450 København SV",995000,2003-05-27, Ejerlejlighed ,17768,2,56,1936
1465,15," Pile Alle 5B, 2. 1, 2000 Frederiksberg",2285000,2003-05-28, Ejerlejlighed ,24053,3,95,1975
1466,16," Bianco Lunos Alle 2B, 4. th, 1868 Frederiksberg C",595000,2003-05-28, Ejerlejlighed ,3343,5,178,1962
1467,17," Landemærket 49, 2, 1119 København K",5600000,2003-05-28, Ejerlejlighed ,40000,2,140,1830
1468,18," Peder Lykkes Vej 48, 3. tv, 2300 København S",1160000,2003-05-28, Ejerlejlighed ,17313,2,67,1940
1469,19," H.C. Ørsteds Vej 59, 1. tv, 1879 Frederiksberg C",2598000,2003-05-29, Ejerlejlighed ,15651,5,166,1891
1470,20," Hyttehusvej 7, 2300 København S",1727229,2003-05-29, Villa ,15422,4,112,1984
1471,21," Forchhammersvej 23A, 1. th, 1920 Frederiksberg C",3032000,2003-05-29, Ejerlejlighed ,15160,5,200,1902
1472,22," H. Schneekloths Vej 33, 3. 3, 2000 Frederiksberg",862358,2003-05-30, Ejerlejlighed ,12146,2,71,1961
1473,23," Rønnegade 26, 1. tv, 2100 København Ø",1323000,2003-05-30, Ejerlejlighed ,16333,3,81,1979
1474,24," Rørmosevej 11, 2400 København NV",2325000,2003-06-01, Villa ,15816,6,147,1945
1475,25," Syriensvej 4, 2. th, 2300 København S",1000000,2003-06-02, Ejerlejlighed ,16667,3,60,1952
1476,26," Classensgade 19B, 4. tv, 2100 København Ø",950000,2003-06-02, Ejerlejlighed ,6376,4,149,1909
1477,27," Esbern Snares Gade 11, 4. tv, 1725 København V",1500000,2003-06-02, Ejerlejlighed ,20000,4,75,1904
1478,28," Dalføret 1, st. th, 2300 København S",942744,2003-06-02, Ejerlejlighed ,15455,2,61,1936
1479,29," Stenlandsvej 16, 2300 København S",1550000,2003-06-02, Villa ,7868,4,197,1965
1480,30," Ved Grænsen 76, 2000 Frederiksberg",2550000,2003-06-02, Rækkehus ,19030,6,134,1914
1481,31," Marsalavej 20, 2300 København S",2500000,2003-06-02, Villa ,22124,3,113,1924
1482,32," Borups Allé 235F, 3. tv, 2400 København NV",654730,2003-06-02, Ejerlejlighed ,15589,1,42,1921
1483,33," Godthåbsvænget 13, 2. th, 2000 Frederiksberg",1795000,2003-06-03, Ejerlejlighed ,17950,3,100,1972
1484,34," Wildersgade 60B, 1. th, 1408 København K",2375000,2003-06-03, Ejerlejlighed ,20474,3,116,1802
1485,35," Carl Th. Zahles Gade 10, 1. th, 2300 København S",1625000,2003-06-03, Ejerlejlighed ,18678,2,87,2004
1486,36," Halfdansgade 1, 1. th, 2300 København S",1310000,2003-06-04, Ejerlejlighed ,21475,2,61,1913
1487,37," Ålandsgade 55, 4. th, 2300 København S",1020000,2003-06-04, Ejerlejlighed ,17895,2,57,1940
1488,38," Nattergalevej 60, 3, 2400 København NV",1027000,2003-06-04, Ejerlejlighed ,20959,2,49,1937
1489,39," Tagensvej 47, 1. 5, 2200 København N",995000,2003-06-05, Ejerlejlighed ,14851,2,67,1966
1490,40," Pile Alle 5E, 1. tv, 2000 Frederiksberg",2090000,2003-06-05, Ejerlejlighed ,20693,4,101,1975
1491,41," Korsørgade 30, 4. th, 2100 København Ø",1354100,2003-06-05, Ejerlejlighed ,21158,2,64,1917
1492,42," Freundsgade 11, 1775 København V",400000,2003-06-05, Rækkehus ,2878,5,139,1887
1493,43," Ryesgade 32, 1. th, 2200 København N",1800000,2003-06-05, Ejerlejlighed ,20455,4,88,1879
1494,44," Voldmestergade 3, 2100 København Ø",3435000,2003-06-05, Rækkehus ,24891,5,96,1876
1495,45," Ved Amagerport 10, st. tv, 2300 København S",235000,2003-06-06, Ejerlejlighed ,2080,4,113,1917
1496,46," Amagerfælledvej 13, 2. tv, 2300 København S",1600000,2003-06-06, Ejerlejlighed ,16495,4,97,1915
1497,47," Sønder Boulevard 24, 1. tv, 1720 København V",1099000,2003-06-06, Ejerlejlighed ,19982,2,55,1877
1498,48," Hemsedalsgade 7, 3. mf, 2300 København S",802221,2003-06-06, Ejerlejlighed ,18232,1,44,1969
1499,49," Mozartsvej 28, 2. tv, 2450 København SV",805000,2003-06-07, Ejerlejlighed ,17128,2,47,1936
1500,0," Asminderødgade 4, st. th, 2200 København N",1270000,2003-12-16, Ejerlejlighed ,17397,3,73,1908
1501,1," Englandsvej 150, 2300 København S",1770000,2003-12-16, Villa ,12826,5,138,1974
1502,2," Landemærket 47, 3, 1119 København K",1795000,2003-12-16, Ejerlejlighed ,22722,2,79,1732
1503,3," Neapelvej 10, 2300 København S",1750000,2003-12-16, Villa ,23973,3,73,1928
1504,4," Sortedam Dossering 11, 2. tv, 2200 København N",2150000,2003-12-17, Ejerlejlighed ,23118,4,93,1869
1505,5," Mozartsvej 28, st. tv, 2450 København SV",868000,2003-12-17, Ejerlejlighed ,18468,2,47,1936
1506,6," A.D. Jørgensens Vej 25, 2000 Frederiksberg",1798691,2003-12-17, Ejerlejlighed ,20915,3,86,1991
1507,7," Norgesgade 10, 2. 3, 2300 København S",655000,2003-12-17, Ejerlejlighed ,12358,1,53,1963
1508,8," Sankt Gertruds Stræde 6B, 2, 1129 København K",1285000,2003-12-17, Ejerlejlighed ,24712,2,52,1737
1509,9," Kanslergade 8, st. tv, 2100 København Ø",3100000,2003-12-18, Ejerlejlighed ,17222,5,180,1920
1510,10," Hollændervej 7, 1. th, 1855 Frederiksberg C",892500,2003-12-18, Ejerlejlighed ,6375,6,140,1890
1511,11," Islands Brygge 63A, 2. tv, 2300 København S",3125000,2003-12-18, Ejerlejlighed ,24414,4,128,2002
1512,12," Østbanegade 41, 1. 4, 2100 København Ø",1125000,2003-12-18, Ejerlejlighed ,19737,2,57,1931
1513,13," Nordre Frihavnsgade 87, 3. th, 2100 København Ø",1750000,2003-12-18, Ejerlejlighed ,19231,3,91,1900
1514,14," Ålandsgade 5, st, 2300 København S",1499000,2003-12-18, Ejerlejlighed ,15947,3,94,1901
1515,15," Caprivej 2, 3. mf, 2300 København S",955000,2003-12-19, Ejerlejlighed ,15917,2,60,1937
1516,16," Kongovej 35A, st. 18, 2300 København S",727000,2003-12-19, Ejerlejlighed ,19132,1,38,1971
1517,17," Halsskovgade 4, 1. 113, 2100 København Ø",820000,2003-12-19, Ejerlejlighed ,17083,2,48,1965
1518,18," Vagtelvej 76, 2000 Frederiksberg",2920000,2003-12-19, Villa ,16686,6,175,1982
1519,19," Strandboulevarden 117, 1. th, 2100 København Ø",1600000,2003-12-20, Ejerlejlighed ,20779,3,77,1926
1520,20," Caprivej 5, 3. th, 2300 København S",945000,2003-12-20, Ejerlejlighed ,17182,2,55,1932
1521,21," Jansvej 52, 2300 København S",2300000,2003-12-21, Villa ,19167,3,120,1936
1522,22," Dag Hammarskjölds Allé 1B, 4, 2100 København Ø",3700000,2003-12-22, Ejerlejlighed ,11974,8,309,1882
1523,23," Toldbodgade 38C, 4. tv, 1253 København K",5550000,2003-12-22, Ejerlejlighed ,27475,4,202,1778
1524,24," Peter Bangs Vej 78, 2. th, 2000 Frederiksberg",2900000,2003-12-22, Ejerlejlighed ,15026,6,193,1929
1525,25," Nyhavn 31F, 3. th, 1051 København K",3695000,2003-12-22, Ejerlejlighed ,34533,1,107,1918
1526,26," Erik Eriksens Gade 6, 2. th, 2300 København S",2010000,2003-12-23, Ejerlejlighed ,20100,1,100,2005
1527,27," Åboulevard 11, 3. tv, 1635 København V",1810000,2003-12-23, Ejerlejlighed ,13712,4,132,1932
1528,28," Johan Kellers Vej 30, 3. tv, 2450 København SV",675000,2003-12-30, Ejerlejlighed ,11441,2,59,1936
1529,29," Rådmandsgade 48A, 2. th, 2200 København N",1070000,2003-12-30, Ejerlejlighed ,19455,2,55,1933
1530,30," Serridslevvej 34, st. th, 2100 København Ø",2605000,2003-12-30, Ejerlejlighed ,13639,5,191,1920
1531,31," Øresundsvej 138N, 2300 København S",2037859,2003-12-30, Ejerlejlighed ,20177,4,101,2003
1532,32," Øresundsvej 140A, 2300 København S",1990177,2003-12-30, Ejerlejlighed ,19705,4,101,2003
1533,33," Jens Juels Gade 38, 2100 København Ø",3050000,2003-12-30, Rækkehus ,22593,6,135,1881
1534,34," Korsørgade 34, 1. th, 2100 København Ø",1240000,2003-12-30, Ejerlejlighed ,19077,2,65,1917
1535,35," Rørmosevej 31, st. th, 2400 København NV",816000,2003-12-31, Ejerlejlighed ,14836,2,55,1950
1536,36," Amagerbrogade 259B, st. tv, 2300 København S",925000,2004-01-04, Ejerlejlighed ,15948,2,58,1938
1537,37," Gasværksvej 28, 1. th, 1656 København V",1590000,2004-01-04, Ejerlejlighed ,21486,4,74,1897
1538,38," Carl Feilbergs Vej 8, 2000 Frederiksberg",5500000,2004-01-04, Villa ,15714,10,350,1926
1539,39," H.C. Ørsteds Vej 59, 3. th, 1879 Frederiksberg C",1695000,2004-01-05, Ejerlejlighed ,16456,3,103,1891
1540,40," Frederiksborgvej 12A, 2. tv, 2400 København NV",1400000,2004-01-05, Ejerlejlighed ,15217,4,92,1940
1541,41," Matthæusgade 48B, 2. 214, 1666 København V",888494,2004-01-05, Ejerlejlighed ,13066,1,68,1970
1542,42," Ørnevej 80, 3. th, 2400 København NV",870000,2004-01-05, Ejerlejlighed ,16415,2,53,1936
1543,43," Løgstørgade 40, 3. tv, 2100 København Ø",1598000,2004-01-06, Ejerlejlighed ,18800,3,85,1915
1544,44," Egernvej 12, 2000 Frederiksberg",3640000,2004-01-07, Rækkehus ,14737,9,247,1928
1545,45," Elselillevej 13, 2300 København S",2495000,2004-01-07, Rækkehus ,20620,5,121,1943
1546,46," Holmbladsgade 54, 3. tv, 2300 København S",1075000,2004-01-07, Ejerlejlighed ,18220,3,59,1902
1547,47," Engvej 63, 2300 København S",1700000,2004-01-08, Villa ,8947,7,190,1929
1548,48," Falkoner Alle 90, 7. 1, 2000 Frederiksberg",2900000,2004-01-08, Ejerlejlighed ,22835,3,127,1970
1549,49," Sølvgade 104, 4. th, 1307 København K",2000000,2004-01-09, Ejerlejlighed ,10582,7,189,1890
1550,0," Birketinget 14, 3. 2, 2300 København S",737156,2000-02-07, Ejerlejlighed ,10841,1,68,1973
1551,1," Regitsevej 4, 2300 København S",1449440,2000-02-08, Villa ,15098,5,96,1931
1552,2," Jagtvej 55, 1. tv, 2200 København N",1219177,2000-02-10, Ejerlejlighed ,9167,4,133,1906
1553,3," Tikøbgade 2, 4. tv, 2200 København N",798800,2000-02-10, Ejerlejlighed ,12679,2,63,1930
1554,4," Lipkesgade 4, 4, 2100 København Ø",510000,2000-02-10, Ejerlejlighed ,3592,5,142,1894
1555,5," Badstuestræde 12, 1, 1209 København K",459000,2000-02-11, Ejerlejlighed ,4832,3,95,1800
1556,6," Stockholmsgade 51, 3, 2100 København Ø",4150000,2000-02-12, Ejerlejlighed ,16534,5,251,1897
1557,7," Stockflethsvej 7, 1. th, 2000 Frederiksberg",1970000,2000-02-13, Ejerlejlighed ,12086,5,163,1930
1558,8," Jagtvej 215A, st. 2, 2100 København Ø",959997,2000-02-14, Ejerlejlighed ,11163,3,86,1972
1559,9," Kuhlausgade 13, 2100 København Ø",700000,2000-02-14, Rækkehus ,4895,5,143,1892
1560,10," Holger Danskes Vej 106B, 2000 Frederiksberg",1601791,2000-02-14, Ejerlejlighed ,19534,3,82,1897
1561,11," Overgaden Neden Vandet 33, 5, 1414 København K",2040000,2000-02-14, Ejerlejlighed ,10851,6,188,1827
1562,12," Florensvej 2, 2. tv, 2300 København S",730325,2000-02-14, Ejerlejlighed ,11066,3,66,1940
1563,13," Hammershøis Kaj 6, 1. th, 1402 København K",2824605,2000-02-14, Ejerlejlighed ,23937,3,118,2002
1564,14," Sumatravej 40, 2300 København S",1249000,2000-02-15, Villa ,8614,4,100,1937
1565,15," Harsdorffsvej 11, 4. 28, 1874 Frederiksberg C",827580,2000-02-15, Ejerlejlighed ,13348,2,62,1974
1566,16," Rødkløvervej 22, 2400 København NV",1752000,2000-02-15, Villa ,18062,4,97,1937
1567,17," Kastrupvej 84, 1. tv, 2300 København S",600000,2000-02-15, Ejerlejlighed ,11538,2,52,1936
1568,18," Skaffervej 13, st. tv, 2400 København NV",661500,2000-02-16, Ejerlejlighed ,12250,2,54,1935
1569,19," Nyelandsvej 69, 3. tv, 2000 Frederiksberg",1736396,2000-02-16, Ejerlejlighed ,12768,6,136,1908
1570,20," Stoltenbergsgade 3, 3. tv, 1576 København V",2160000,2000-02-17, Ejerlejlighed ,11368,6,190,1890
1571,21," Slejpnersgade 6, 4. 1, 2200 København N",503000,2000-02-17, Ejerlejlighed ,11976,1,42,1938
1572,22," Rudolph Berghs Gade 52, 2100 København Ø",720000,2000-02-18, Rækkehus ,4444,6,162,1921
1573,23," Julius Bloms Gade 6, 2. th, 2200 København N",1261203,2000-02-18, Ejerlejlighed ,12365,4,102,1908
1574,24," Nordre Frihavnsgade 14, 5, 2100 København Ø",1472861,2000-02-19, Ejerlejlighed ,13390,3,110,1880
1575,25," Rådmandsgade 40C, 3. 110, 2200 København N",445000,2000-02-20, Ejerlejlighed ,8900,1,50,1967
1576,26," Godthåbsvej 133, 5, 2000 Frederiksberg",1059536,2000-02-20, Ejerlejlighed ,8088,6,131,1934
1577,27," Øster Allé 48, kl. 1, 2100 København Ø",3500000,2000-02-21, Fritidshus ,106061,2,0,1992
1578,28," Nordre Fasanvej 78, 1. tv, 2000 Frederiksberg",1333344,2000-02-22, Ejerlejlighed ,13072,4,102,1932
1579,29," Hveensvej 27, 1. tv, 2300 København S",1032860,2000-02-22, Ejerlejlighed ,12010,4,86,1903
1580,30," Nørre Søgade 9A, 4. th, 1370 København K",1385000,2000-02-23, Ejerlejlighed ,12944,4,107,1882
1581,31," Borups Allé 247, st, 2400 København NV",735000,2000-02-24, Ejerlejlighed ,10652,2,69,1921
1582,32," Siciliensgade 9, st. tv, 2300 København S",617242,2000-02-24, Ejerlejlighed ,11870,2,52,1936
1583,33," Olfert Fischers Gade 4, st. th, 1311 København K",860000,2000-02-24, Ejerlejlighed ,15088,2,57,1855
1584,34," Hillerødgade 15, 4. tv, 2200 København N",695000,2000-02-25, Ejerlejlighed ,12193,2,57,1935
1585,35," Dirchsvej 48, 2300 København S",1370940,2000-02-26, Villa ,10386,6,132,1930
1586,36," Kongelundsvej 100C, 2300 København S",575000,2000-02-26, Villa ,6461,4,89,2019
1587,37," Islands Brygge 24B, 2. tv, 2300 København S",1925000,2000-02-27, Ejerlejlighed ,18333,3,105,1910
1588,38," Aldersrogade 9, 1. th, 2100 København Ø",523440,2000-02-28, Ejerlejlighed ,10066,2,52,1908
1589,39," Gårdfæstevej 11, 2300 København S",500000,2000-02-28, Villa ,3968,5,126,1939
